payment_id,date,customer_id,employee_id,product_id,Price
1947346,2014-08-31,71912,1650,186,2000.0
1755709,2014-08-31,65987,2992,131,4000.0
8614820,2014-08-31,47564,2628,141,250.0
1566649,2014-09-01,24351,2584,2035,8000.0
10047,2014-09-02,44045,534,496,699.0
5906766,2014-09-02,26096,1956,958,1200.0
5112224,2014-09-03,11044,2659,2044,32.95
6351879,2014-09-03,6701,1569,422,550.0
2190215,2014-09-04,30814,3930,2228,3500.0
9972840,2014-09-05,78424,199,469,375.0
8439190,2014-09-05,22527,1176,2261,175.0
3391202,2014-09-07,52874,1729,2379,7500.0
927670,2014-09-07,504,2588,795,4500.0
9854685,2014-09-11,20554,3245,1081,250.0
604538,2014-09-11,90657,115,838,280.0
6399560,2014-09-11,33961,3081,1724,4000.0
2497556,2014-09-11,24269,695,1338,1750.0
3088598,2014-09-12,40330,3041,1836,1400.0
5681555,2014-09-13,42883,363,546,45.95
9093596,2014-09-14,27477,82,1952,97.95
7397464,2014-09-14,70194,3820,74,6000.0
1632019,2014-09-18,83511,2077,31,39.95
8965444,2014-09-18,14194,1828,15,225.0
8436519,2014-09-19,8987,59,2470,500.0
4386081,2014-09-19,25063,199,2659,20.75
6941994,2014-09-19,41775,2643,188,11.45
5853291,2014-09-22,60977,2376,1435,2000.0
1969074,2014-09-22,45804,1795,1247,250.0
3451397,2014-09-22,79779,2031,2085,1250.0
7649401,2014-09-22,71976,1560,64,1500.0
5635833,2014-09-24,37829,1560,2503,2500.0
2550632,2014-09-25,97809,3471,927,28.95
6608612,2014-09-27,53016,1708,1148,1500.0
7636827,2014-09-28,70229,1708,1598,2350.0
7404975,2014-09-29,89853,2312,1539,80.95
7265013,2014-09-29,61978,1571,1923,250.0
2544889,2014-09-29,88385,891,2326,275.0
7878059,2014-09-30,14943,3481,316,45.95
5444787,2014-10-01,96287,2376,836,3000.0
4757082,2014-10-01,91367,2850,2161,44.95
8967433,2014-10-03,16180,2584,771,4500.0
5650296,2014-10-03,61435,1621,2550,199.0
275521,2014-10-03,15921,1638,1626,850.0
9206753,2014-10-05,94141,2001,1528,16.25
7221688,2014-10-05,741,302,917,38.45
6783942,2014-10-07,97334,1650,1483,125.0
3627182,2014-10-07,68646,1288,933,4500.0
2019761,2014-10-09,50597,1151,87,299.0
1057412,2014-10-10,10980,3319,2363,900.0
1194343,2014-10-12,75891,525,744,25.95
7641844,2014-10-13,17924,1534,2371,20.75
7287795,2014-10-13,45596,3559,198,34.95
6770957,2014-10-17,73627,881,401,46.95
6142433,2014-10-18,3663,3956,1811,175.0
6179003,2014-10-19,97398,2555,885,199.0
7302319,2014-10-19,33223,2643,1905,330.0
7376809,2014-10-20,24415,600,2041,399.0
267141,2014-10-21,69345,650,732,46.95
9623029,2014-10-21,73549,2477,1161,18.95
9366153,2014-10-24,26359,2555,336,900.0
5435211,2014-10-25,57209,2820,2374,43.95
6739898,2014-10-26,97778,2312,1440,1800.0
2421458,2014-10-28,66749,2376,410,52.95
3008122,2014-10-28,97126,2144,531,375.0
1253727,2014-10-29,14158,59,1814,89.95
4125113,2014-10-29,54379,830,2218,5000.0
1115720,2014-10-30,64681,82,1675,92.75
6560793,2014-10-30,40231,3139,1934,1100.0
3247480,2014-10-30,10865,2860,2155,40.95
3953749,2014-10-31,46398,2312,907,9.75
9171831,2014-11-02,98229,1534,1233,7.45
1490259,2014-11-03,81143,199,1880,46.95
183670,2014-11-04,18010,866,1148,1500.0
5582506,2014-11-05,40809,1289,2411,47.45
535620,2014-11-06,97963,3820,2029,16.25
6501420,2014-11-06,51196,302,233,160.0
3115723,2014-11-09,61373,3041,1506,33.95
8898765,2014-11-09,15921,2477,403,105.0
8197106,2014-11-10,10904,1288,2441,12.25
530201,2014-11-10,66476,1691,1337,13.25
6914642,2014-11-11,96287,695,8,39.75
8170142,2014-11-14,9782,2098,78,37.25
3845115,2014-11-14,55379,866,2493,1500.0
6483173,2014-11-15,68343,2312,1242,1000.0
4208209,2014-11-17,95474,3207,2528,275.0
4018577,2014-11-17,70618,148,1636,1200.0
534753,2014-11-18,67496,1708,1442,13.25
3808195,2014-11-18,89527,1708,215,49.95
3772890,2014-11-19,72932,1565,1416,148.0
8829103,2014-11-20,52418,3481,2533,330.0
6879731,2014-11-20,35901,1289,2465,9000.0
9851745,2014-11-21,15028,525,1514,27.45
2090756,2014-11-21,18010,1708,433,152.0
6831727,2014-11-23,1376,3971,676,2500.0
6333284,2014-11-24,22840,2077,354,5000.0
217207,2014-11-26,91773,2820,1916,150.0
8392068,2014-11-26,40809,3041,1105,299.0
8870764,2014-11-27,5187,496,491,11.45
13290,2014-11-29,10202,496,1620,195.0
8444003,2014-11-30,83724,496,2084,17500.0
4360112,2014-11-30,92534,3481,1528,16.25
8977875,2014-12-02,5808,1422,1261,20.45
4869904,2014-12-02,51686,2144,2511,2500.0
2470366,2014-12-04,23155,2752,1255,64.25
5799756,2014-12-04,28581,2992,1995,68.75
914443,2014-12-05,40231,534,57,850.0
6592448,2014-12-06,85626,3724,2557,75.95
4448260,2014-12-08,74709,2588,464,1500.0
2300777,2014-12-09,16007,1007,603,135.0
3094746,2014-12-11,96270,1007,1523,79.75
4122509,2014-12-12,46915,2659,751,9.95
4140969,2014-12-17,25834,1956,2140,700.0
2489198,2014-12-18,70833,3081,816,1000.0
4212667,2014-12-20,77440,496,646,5500.0
6332180,2014-12-21,7114,2312,1002,25.75
5649065,2014-12-21,59208,650,2184,2500.0
5239324,2014-12-21,71362,2659,1396,7500.0
5827901,2014-12-22,63038,1288,1037,3500.0
3330737,2014-12-22,21088,2098,62,7500.0
899214,2014-12-22,8874,1524,253,4500.0
3732951,2014-12-22,58376,650,1984,21.95
1009410,2014-12-23,55648,1571,777,350.0
2818988,2014-12-24,6769,695,1831,500.0
1574037,2014-12-24,702,1742,533,1000.0
8367274,2014-12-24,49427,2659,2364,4000.0
17329,2014-12-25,93464,3758,2027,44.95
274013,2014-12-25,424,2144,163,41.45
3565166,2014-12-25,40799,228,1511,43.95
8722946,2014-12-26,98966,1289,1807,130.0
7694691,2014-12-26,35517,3208,1478,6500.0
2569555,2014-12-28,85777,1007,2475,5000.0
2656200,2014-12-29,88119,485,704,6000.0
4921107,2014-12-29,94582,228,814,8000.0
6212897,2014-12-30,11483,3820,2175,750.0
2300760,2014-12-31,67655,1524,1274,5250.0
6637093,2014-12-31,14414,228,1745,5000.0
2937359,2014-12-31,35255,1127,1716,54.95
1093239,2015-01-01,55648,1007,1983,299.0
8280130,2015-01-03,67353,2530,383,1350.0
9934439,2015-01-03,12057,1565,1456,750.0
9034241,2015-01-05,86944,1007,479,350.0
6003463,2015-01-05,73207,769,1267,1500.0
9607332,2015-01-06,98967,3041,487,23.25
5102954,2015-01-10,10904,363,170,49.95
8858815,2015-01-10,19258,199,2543,37.95
148423,2015-01-12,31675,1534,1595,55.95
3353990,2015-01-12,27674,2077,1526,26000.0
2628767,2015-01-12,18145,2098,217,2000.0
8779736,2015-01-13,6701,3081,1658,20.95
9962765,2015-01-14,72266,1691,1495,14.95
6440170,2015-01-15,24415,2850,1238,250.0
6153970,2015-01-15,18010,891,40,1500.0
4680254,2015-01-16,17924,1691,2619,1750.0
1438443,2015-01-16,95320,1691,872,39.95
5630421,2015-01-16,57368,1650,108,6500.0
7953058,2015-01-18,83724,1650,171,88.95
9424674,2015-01-18,68890,1289,2503,2500.0
7516876,2015-01-19,87585,3707,2445,899.0
4049234,2015-01-20,20101,3930,2586,34.95
2821059,2015-01-21,7884,2584,98,62.95
9861698,2015-01-21,54252,2584,2021,14000.0
4251632,2015-01-22,14192,2588,257,12500.0
5087466,2015-01-23,33038,600,443,36.95
1873434,2015-01-23,66376,2752,970,69.95
9980234,2015-01-25,77970,2584,2457,3000.0
5946168,2015-01-25,61811,199,64,1500.0
9166449,2015-01-26,70780,3319,2552,6000.0
9402755,2015-01-26,33864,2477,1641,46.75
6586643,2015-01-27,72668,3207,514,150.0
2102050,2015-01-28,72668,3245,1218,16.45
3207091,2015-01-28,40058,695,1903,750.0
6585688,2015-01-29,35662,2769,1553,500.0
1213158,2015-01-29,64869,485,1590,1350.0
1503343,2015-01-29,23539,1560,169,3500.0
6340837,2015-01-30,10638,3208,2029,16.25
4826904,2015-02-02,48134,3245,2558,89.95
4984709,2015-02-04,65745,2363,939,16.95
8445154,2015-02-05,70698,1742,2473,1750.0
7553384,2015-02-05,96739,1176,925,275.0
583326,2015-02-06,39307,2363,749,1500.0
9049513,2015-02-07,14414,1638,222,54.95
5821620,2015-02-07,83810,1524,745,570.0
3784456,2015-02-07,21028,1729,1826,13.95
3593800,2015-02-07,42457,485,2638,7500.0
6050721,2015-02-08,54050,2001,175,1000.0
6722932,2015-02-10,40379,56,215,49.95
7422100,2015-02-10,2185,148,1011,3000.0
401838,2015-02-11,68890,56,834,3750.0
3980183,2015-02-11,45521,3204,932,42.95
4808053,2015-02-12,98148,1289,2003,39.95
9505990,2015-02-13,30761,1151,2140,700.0
7707475,2015-02-14,83542,3971,433,152.0
8674356,2015-02-14,26064,2144,2345,8500.0
2255102,2015-02-17,64895,30,656,2000.0
2298663,2015-02-20,97779,228,217,2000.0
6422111,2015-02-21,72628,2992,1115,1500.0
4835543,2015-02-21,58490,2477,2278,1000.0
7592878,2015-02-21,50510,3139,930,32.95
693733,2015-02-22,10638,1355,2402,1000.0
7809252,2015-02-24,23049,115,1991,2250.0
9871158,2015-02-25,67655,1638,1740,750.0
7047015,2015-02-26,49974,115,553,21.75
70231,2015-02-26,86773,3204,2347,550.0
3215971,2015-02-27,67048,148,2183,699.0
7468287,2015-02-28,44362,3081,216,2750.0
5106078,2015-03-01,49334,1795,1426,325.0
8970793,2015-03-01,97887,3956,400,4000.0
5451998,2015-03-01,51941,2376,2188,49.95
5556205,2015-03-02,4929,881,1800,175.0
2385115,2015-03-02,52092,769,1298,450.0
8398090,2015-03-03,78799,3236,323,39.95
9062672,2015-03-04,42343,2752,191,225.0
2286060,2015-03-07,84355,3204,882,2000.0
433625,2015-03-09,13372,3204,1375,39.95
7845277,2015-03-09,6493,2001,629,290.0
2962151,2015-03-09,94894,1565,1182,390.0
3046605,2015-03-09,91301,199,46,74.95
2285070,2015-03-10,41371,1956,37,2500.0
7986808,2015-03-10,58627,2643,1521,4000.0
6709939,2015-03-13,77511,600,939,16.95
9497242,2015-03-14,2074,3930,1006,3750.0
4214170,2015-03-15,86773,2992,1979,16.45
9467198,2015-03-15,75441,1828,1011,3000.0
171216,2015-03-17,70920,3081,2306,380.0
3605635,2015-03-17,77673,363,2246,8.95
8736607,2015-03-18,41371,896,1608,17.25
5589221,2015-03-19,20824,3724,842,6000.0
6457860,2015-03-20,16160,148,650,1500.0
3753722,2015-03-20,72932,1956,1535,1350.0
4209386,2015-03-21,46915,2312,2655,125.0
718768,2015-03-22,6396,630,1011,3000.0
1323866,2015-03-23,8783,1288,382,69.95
4349920,2015-03-23,27236,2628,1935,47.95
6430344,2015-03-24,27674,1524,1961,700.0
6827531,2015-03-24,27236,2001,439,14.95
2021374,2015-03-25,27222,3471,1957,44.95
48967,2015-03-26,11052,1422,2041,399.0
2140056,2015-03-26,60883,1151,1215,750.0
6620934,2015-03-27,87150,1795,1375,39.95
7064107,2015-03-28,64681,3236,1526,26000.0
425650,2015-03-28,79882,3081,2154,4500.0
3984671,2015-03-30,81013,496,1210,1200.0
4511118,2015-03-30,86701,485,1498,3500.0
5738989,2015-03-30,69061,2584,2554,10000.0
8079240,2015-03-30,29690,3245,1076,34.95
8998674,2015-03-30,83724,1127,2116,1000.0
5616206,2015-03-31,11483,1524,101,164.0
3105310,2015-04-02,71909,1691,2498,58.95
9997539,2015-04-02,22052,2001,638,22.95
2103580,2015-04-03,14943,228,1342,56.95
4912718,2015-04-05,73645,525,592,45.25
4560140,2015-04-06,64541,3758,2219,2500.0
4078382,2015-04-06,60069,881,258,225.0
8667399,2015-04-07,77989,363,874,3000.0
4211341,2015-04-08,27226,1708,863,36.45
6246059,2015-04-10,23234,496,759,32.95
7507999,2015-04-11,25613,3151,1915,41.95
1851997,2015-04-11,50597,115,2359,3200.0
2945763,2015-04-12,50477,3041,2158,875.0
3128776,2015-04-12,40379,1828,1022,850.0
8619672,2015-04-13,90951,1289,653,18.95
1512892,2015-04-14,64681,3707,643,4000.0
2600167,2015-04-16,43054,1534,1003,750.0
5480787,2015-04-18,50101,1016,2102,455.0
7137811,2015-04-18,24522,3204,1359,1500.0
3690308,2015-04-18,92099,3724,644,4000.0
7852802,2015-04-19,30321,1571,420,650.0
7949458,2015-04-19,43325,3204,1994,9.95
531749,2015-04-19,17732,3956,369,7500.0
6449561,2015-04-21,67518,363,1571,46.25
9505166,2015-04-23,60988,302,1903,750.0
9736772,2015-04-23,90657,534,2390,105.0
526713,2015-04-24,25946,3559,1079,43.95
3615509,2015-04-28,13710,1288,111,1500.0
4349183,2015-04-28,11573,866,2020,69.95
912346,2015-04-30,70568,2363,802,3500.0
1990109,2015-05-03,28746,1911,391,26.45
6367776,2015-05-03,81046,3758,2242,5500.0
6295585,2015-05-04,16472,1151,1467,21.25
3930253,2015-05-05,83511,1016,2301,700.0
9128044,2015-05-06,96502,2530,797,74.95
9362450,2015-05-07,50597,1007,1423,16.95
6687471,2015-05-08,6707,1828,832,163.0
1547556,2015-05-09,13770,82,1698,199.0
4790320,2015-05-11,91301,534,558,1600.0
1800404,2015-05-12,90263,2820,1183,399.0
9137162,2015-05-12,44590,1176,1722,4750.0
1751967,2015-05-16,49323,148,244,3500.0
1698946,2015-05-17,67797,3139,2384,299.0
6885888,2015-05-17,46877,3151,2283,350.0
6640502,2015-05-17,59185,2752,496,699.0
4785978,2015-05-19,61435,2077,23,67.75
4224838,2015-05-20,33781,1007,116,700.0
9030889,2015-05-21,47766,1127,1167,2000.0
7670616,2015-05-21,75909,1176,447,1350.0
3423615,2015-05-22,34481,769,1939,25.95
8144426,2015-05-25,72266,1524,1603,6500.0
5390991,2015-05-25,48560,3204,102,1500.0
211915,2015-05-26,26173,2628,2166,5500.0
898013,2015-05-27,10880,2831,346,750.0
6383363,2015-05-27,16379,2584,855,49.95
8975242,2015-05-28,54379,2769,2359,3200.0
9224518,2015-05-29,70780,1151,1055,15.95
9306018,2015-05-29,26365,3236,2607,160.0
1458221,2015-05-30,48560,1288,2270,3500.0
3754122,2015-05-31,1589,1708,2199,10000.0
960126,2015-06-02,20198,2878,2367,90.95
8231061,2015-06-02,26839,1355,1674,38.25
678573,2015-06-04,75891,2077,359,750.0
2519668,2015-06-07,14943,891,2224,1500.0
1579518,2015-06-09,42933,2820,1639,1600.0
1990016,2015-06-09,46877,148,971,3500.0
7877880,2015-06-12,74841,3207,1066,20.95
6975115,2015-06-12,82645,1534,1945,175.0
5529261,2015-06-13,83978,3559,2425,14.45
4890580,2015-06-13,84217,59,2649,12000.0
4658295,2015-06-14,86701,2580,1219,7500.0
8670180,2015-06-15,70568,2555,1413,51.75
4830727,2015-06-16,85886,646,1667,550.0
685390,2015-06-17,98349,1990,1023,550.0
4448183,2015-06-19,57533,1176,990,700.0
5488948,2015-06-20,70381,1151,712,5500.0
7010226,2015-06-20,61859,2376,1145,42.95
8829515,2015-06-20,35662,3930,2472,299.0
583985,2015-06-22,74709,2144,2545,24.95
6257810,2015-06-25,65773,650,1738,24.95
6981161,2015-06-25,15307,59,1526,26000.0
8824741,2015-06-26,64541,82,120,370.0
790667,2015-06-26,3670,2850,2073,1200.0
2763883,2015-06-27,8636,1007,1077,1500.0
5783503,2015-06-28,91367,496,1474,52.95
236407,2015-06-30,57626,2992,304,78.95
2033650,2015-07-01,8783,3980,731,4200.0
9609585,2015-07-01,68646,1565,226,2500.0
5600912,2015-07-01,11052,3319,2434,175.0
3501215,2015-07-02,47714,650,1973,22000.0
8602909,2015-07-02,10024,2659,1458,1500.0
5397340,2015-07-03,52530,228,2478,56.95
5590064,2015-07-03,29472,2312,879,7500.0
8711635,2015-07-03,80733,695,1271,34.95
8822813,2015-07-04,31106,534,1186,775.0
710546,2015-07-05,19637,3139,1811,175.0
1203728,2015-07-05,56236,148,1076,34.95
3659845,2015-07-06,52446,496,1493,6000.0
6104038,2015-07-10,95165,1571,1482,16.95
5714777,2015-07-10,70032,485,1634,500.0
1128284,2015-07-11,43325,82,667,24.95
6280247,2015-07-11,95975,1571,1128,2500.0
1002612,2015-07-12,3253,1289,2561,950.0
6226899,2015-07-12,55758,1571,352,3250.0
6315194,2015-07-12,9755,1151,1208,225.0
4807441,2015-07-13,8046,600,2394,10.95
5569427,2015-07-13,24441,2860,2533,330.0
7121235,2015-07-13,93596,3208,2397,950.0
6966395,2015-07-14,7486,2628,2104,275.0
3292840,2015-07-15,48875,82,67,58.95
7060345,2015-07-16,53006,2001,2080,4500.0
4239038,2015-07-17,57190,1289,2155,40.95
1387939,2015-07-18,81399,1288,537,2500.0
2618081,2015-07-18,16214,1569,1768,4000.0
955061,2015-07-20,62198,1176,1005,160.0
6278850,2015-07-22,98847,82,1915,41.95
4039221,2015-07-22,79843,891,1450,57.95
7581820,2015-07-23,98847,2643,1197,2000.0
605722,2015-07-26,10880,1911,320,81.95
705842,2015-07-26,18822,2001,361,19.95
3775333,2015-07-26,21347,1571,2250,1200.0
5312483,2015-07-27,15028,896,551,1250.0
4386979,2015-07-27,71758,2031,697,36.95
8179488,2015-07-27,14954,1990,1552,16.95
2323165,2015-07-28,64541,2001,2553,325.0
9227814,2015-07-29,32596,1911,1669,700.0
4125892,2015-07-30,52950,56,1011,3000.0
273349,2015-08-01,84341,3245,2116,1000.0
9673075,2015-08-02,82279,3245,541,1350.0
4059172,2015-08-02,64755,485,1236,375.0
1808344,2015-08-02,83511,3980,693,700.0
4831446,2015-08-03,86944,769,1080,22000.0
9611932,2015-08-05,48320,2098,262,3500.0
5648872,2015-08-05,91203,115,976,550.0
3849572,2015-08-06,72674,3471,2406,69.95
8934203,2015-08-06,67749,2031,2249,275.0
178254,2015-08-06,64127,2588,1815,750.0
5127247,2015-08-07,43950,3151,2041,399.0
6846476,2015-08-07,26590,1016,1269,49.45
5609707,2015-08-07,68646,2628,2591,14.95
2283191,2015-08-09,18010,896,2196,1000.0
1671196,2015-08-11,89527,1795,1276,1000.0
4463916,2015-08-14,21347,3081,156,76.95
4852206,2015-08-14,11573,2477,1004,99.95
8496208,2015-08-16,38884,302,2398,39.95
6037163,2015-08-18,80263,3559,2417,11000.0
4347177,2015-08-18,67149,866,1984,21.95
8330797,2015-08-19,50477,30,425,172.0
8296240,2015-08-20,15381,695,1799,450.0
5919206,2015-08-21,60973,3707,2641,31.95
8651219,2015-08-25,8069,2860,642,82.95
1323878,2015-08-25,19138,302,1051,275.0
175905,2015-08-29,64749,1127,865,399.0
8623364,2015-08-30,58490,769,1706,31.95
8305887,2015-08-30,74841,228,557,79.95
3786165,2015-08-30,14717,3139,2024,299.0
7691016,2015-08-31,23618,2584,2146,345.0
2173119,2015-09-01,15704,496,594,1200.0
2623182,2015-09-02,17732,1524,1582,47.95
2413787,2015-09-03,73245,3724,1360,22.95
6259316,2015-09-04,70698,1016,114,22.75
9771844,2015-09-08,87220,2831,2096,49.95
9670905,2015-09-10,63274,3236,503,10000.0
299158,2015-09-10,73051,2850,132,39.45
6697289,2015-09-10,87607,3081,175,1000.0
5281569,2015-09-10,8874,2555,860,6500.0
6821434,2015-09-11,73459,695,573,72.95
1134907,2015-09-13,70833,56,2056,1800.0
9852992,2015-09-13,6707,891,2604,3250.0
6187440,2015-09-13,60988,881,309,225.0
1262245,2015-09-14,55764,2850,2587,870.0
1475252,2015-09-15,15329,630,1014,850.0
2863838,2015-09-16,36349,1691,2216,1000.0
6614585,2015-09-17,73127,1638,194,150.0
3631209,2015-09-17,30491,2098,2530,250.0
9091180,2015-09-17,73245,3207,17,1200.0
5319186,2015-09-22,1205,1569,1256,350.0
8364956,2015-09-22,70568,3139,2311,7500.0
313209,2015-09-23,55758,2555,357,16.95
7024266,2015-09-24,85886,82,1075,53.25
2966957,2015-09-25,1502,2312,1738,24.95
4520841,2015-09-27,13275,2584,671,22.95
3229609,2015-09-30,32008,2752,668,39.95
9994930,2015-09-30,38651,2077,1632,39.95
5767595,2015-10-01,91634,3208,2297,675.0
8328123,2015-10-02,99322,866,2403,2800.0
8707562,2015-10-02,40058,1571,1681,750.0
8705429,2015-10-02,99821,496,2581,225.0
8053786,2015-10-03,1514,2077,1612,299.0
4529359,2015-10-03,58490,3236,1605,550.0
1763740,2015-10-04,98562,3971,2339,1250.0
1157142,2015-10-04,60069,1007,2084,17500.0
7976717,2015-10-05,18638,866,1977,27.95
9100774,2015-10-05,81086,59,593,35.95
6850013,2015-10-08,64193,1621,2062,38.75
1616235,2015-10-08,96502,525,2514,399.0
8070669,2015-10-08,22154,2584,2130,1250.0
315796,2015-10-09,59345,2628,24,1000.0
8283048,2015-10-10,61553,534,822,3000.0
8856356,2015-10-10,49097,881,1116,355.0
3692928,2015-10-12,741,1729,1151,4200.0
7497423,2015-10-12,97963,2628,1997,28.95
5594160,2015-10-13,62707,1355,1762,225.0
1873525,2015-10-13,38497,534,2039,37.95
9736876,2015-10-14,80733,1638,2337,1000.0
5736549,2015-10-15,22304,168,2421,399.0
1397427,2015-10-16,88428,1621,1556,3500.0
4773836,2015-10-16,67882,1638,1948,2000.0
4721052,2015-10-17,8610,2628,860,6500.0
5122199,2015-10-18,97256,228,1588,1100.0
9366892,2015-10-18,38157,56,2168,13.95
4451733,2015-10-21,88183,896,1877,175.0
2839970,2015-10-21,8987,1534,2206,54.95
5028626,2015-10-22,55189,148,1044,2000.0
4995901,2015-10-22,50665,3971,2253,7000.0
454021,2015-10-23,32645,2769,1093,450.0
7061392,2015-10-24,73247,1016,534,1500.0
2632836,2015-10-24,18145,228,169,3500.0
5286144,2015-10-25,25613,2077,536,86.95
6746715,2015-10-26,85886,646,401,46.95
3724197,2015-10-26,33038,496,1721,4000.0
5361626,2015-10-26,57533,3559,1434,5500.0
8121003,2015-10-27,42457,148,403,105.0
8009304,2015-10-28,14076,1990,2440,510.0
4485868,2015-10-29,70380,2580,2087,12.75
1007392,2015-11-01,26590,896,1896,84.95
1225848,2015-11-02,98229,830,1017,125.0
4763536,2015-11-03,46438,1569,497,90.95
1127343,2015-11-04,63073,1742,1494,64.95
3819552,2015-11-05,12502,3245,1511,43.95
2345216,2015-11-06,52092,3971,585,68.95
9181160,2015-11-07,8752,1795,2305,33.45
7408054,2015-11-08,32225,1127,2632,33.45
1705784,2015-11-09,59152,1422,1422,7000.0
1199874,2015-11-11,97126,2530,9,36.75
2178278,2015-11-11,80193,1990,653,18.95
4205189,2015-11-11,25834,830,88,29.95
5037005,2015-11-12,19301,1560,2403,2800.0
1501834,2015-11-13,97126,1560,567,1750.0
6711799,2015-11-14,49925,3245,2164,1200.0
5332658,2015-11-15,31812,2860,1338,1750.0
5057803,2015-11-17,27220,496,747,130.0
2197526,2015-11-17,96270,1560,2593,450.0
7884139,2015-11-18,46438,1176,1268,125.0
5785085,2015-11-18,5140,881,487,23.25
1508302,2015-11-19,12265,695,1576,299.0
1537697,2015-11-21,55764,525,1136,4750.0
6119208,2015-11-21,48793,1650,1200,700.0
1673837,2015-11-21,56541,148,602,64.95
1489946,2015-11-21,64749,534,1916,150.0
9102173,2015-11-22,18413,115,406,8.25
5880180,2015-11-23,73645,1422,1084,7500.0
4169744,2015-11-23,58289,1828,2642,7.95
6589949,2015-11-25,14954,3151,1030,6500.0
7217763,2015-11-25,46260,2376,2525,17.95
8564088,2015-11-25,46768,2580,1088,14.45
4100034,2015-11-26,91031,2584,2015,33.45
7625616,2015-11-26,73293,148,939,16.95
6163981,2015-11-28,18145,1571,1682,15.95
2898523,2015-12-01,58110,1708,402,950.0
5636075,2015-12-01,12204,2659,2605,1750.0
3036276,2015-12-01,38458,2752,1669,700.0
7730752,2015-12-01,85626,1560,1812,2750.0
3432513,2015-12-02,3654,2376,2490,2500.0
5689700,2015-12-03,18369,881,2111,390.0
5217342,2015-12-04,34355,630,1080,22000.0
7970384,2015-12-06,65872,866,831,2500.0
8418233,2015-12-06,28395,30,2425,14.45
7427490,2015-12-08,44877,1638,2061,20.75
3395190,2015-12-08,72628,1016,2660,41.95
6900601,2015-12-09,4461,1560,1377,1750.0
5886366,2015-12-11,53016,2098,2169,2000.0
3799660,2015-12-12,12815,3319,473,3000.0
93006,2015-12-12,4929,1016,2374,43.95
2354704,2015-12-13,42826,3980,446,180.0
7819738,2015-12-19,67209,1571,1521,4000.0
582942,2015-12-22,45751,2077,2031,4500.0
5267925,2015-12-22,71909,1571,676,2500.0
3464095,2015-12-22,16007,630,1885,6250.0
1943127,2015-12-25,19317,3245,1303,5000.0
2573766,2015-12-26,23245,2001,1941,1275.0
634793,2015-12-27,87842,1742,2237,150.0
869344,2015-12-27,99614,3481,226,2500.0
9114638,2015-12-27,45804,1783,625,750.0
9300682,2015-12-27,27220,1524,572,175.0
8442206,2015-12-27,92655,2376,339,52.95
9905936,2015-12-28,78333,1176,2247,450.0
9356695,2015-12-29,14943,2580,1067,2000.0
6651668,2015-12-29,74442,1127,1815,750.0
9595784,2015-12-29,29210,3139,2107,10.95
2943742,2015-12-31,7798,148,1920,4000.0
3468232,2015-12-31,70568,2555,2401,22.95
6558555,2016-01-02,63274,3319,195,34.95
6832350,2016-01-02,20427,1571,2548,250.0
7707966,2016-01-04,3804,3980,2247,450.0
528362,2016-01-05,58340,2860,2468,750.0
1825490,2016-01-11,37929,2659,1651,6500.0
4331205,2016-01-12,30814,1708,2338,1200.0
9904109,2016-01-12,24522,2077,381,76.95
1907449,2016-01-13,90657,1795,1955,46.45
1807395,2016-01-13,23994,2031,1740,750.0
9590671,2016-01-14,78638,3081,1194,900.0
6834200,2016-01-14,2481,2530,1644,20000.0
6055898,2016-01-16,27325,1355,2615,2500.0
6017238,2016-01-16,68343,1990,685,15.95
8474084,2016-01-18,51696,2752,2587,870.0
7961535,2016-01-20,4172,485,1944,7000.0
5754325,2016-01-20,88183,2144,1322,1100.0
280605,2016-01-22,96113,1650,765,53.95
5075394,2016-01-22,50665,2580,2512,34.95
6161001,2016-01-23,25980,1422,1325,1100.0
4245831,2016-01-28,4929,2850,539,250.0
3612114,2016-01-29,97666,695,2060,2500.0
7081681,2016-01-29,66363,1007,721,225.0
164784,2016-01-29,2478,1742,566,84.95
6366186,2016-01-30,73245,2530,2657,225.0
774618,2016-01-30,93313,228,2089,450.0
5125276,2016-01-30,45558,496,535,550.0
9569813,2016-01-31,52418,3236,1825,250.0
3629146,2016-02-02,27954,866,1155,19.95
7282701,2016-02-03,99322,2850,2630,5500.0
1706652,2016-02-05,2186,2530,1973,22000.0
3643193,2016-02-05,40799,534,1550,950.0
6705289,2016-02-07,70618,3081,1701,10.95
4132169,2016-02-08,89853,830,1634,500.0
8658025,2016-02-09,55379,1534,184,950.0
4253625,2016-02-10,27220,485,681,299.0
4760527,2016-02-10,40799,3707,1411,475.0
3026274,2016-02-11,33223,2363,1317,1200.0
4023192,2016-02-12,53773,1911,4,225.0
5801693,2016-02-13,67185,3139,2570,225.0
5253748,2016-02-14,59152,1638,767,750.0
1977450,2016-02-15,60988,1289,707,4000.0
816052,2016-02-16,90947,2769,1876,450.0
4827577,2016-02-17,14473,2588,2123,7500.0
6910905,2016-02-20,30761,3139,1141,500.0
1603467,2016-02-22,97779,1650,1170,19.95
9477494,2016-02-24,66363,534,313,3000.0
7420786,2016-02-26,25044,3820,1205,16.75
7785074,2016-02-27,51275,2588,1720,53.45
3576451,2016-02-28,29481,2312,1273,64.95
4106025,2016-03-03,82819,485,1849,420.0
6354685,2016-03-04,75131,2031,2516,143.0
4131754,2016-03-04,34269,2098,1018,2750.0
4811812,2016-03-05,56514,3707,608,4500.0
